,movie_title,movie_year,genre,average_rating,num_votes,is_adult,imdb_tconst,imdb_link,tmdbId
11918,Hachi: A Dog's Tale,2009,"Biography,Drama,Family",8.1,289616.0,0.0,1028532,https://www.imdb.com/title/tt1028532/,28178
11919,Hachiko: A Dog's Story,2009,,,,,0,,0
11920,Hack!,2007,"Comedy,Horror",4.1,2262.0,0.0,475289,https://www.imdb.com/title/tt0475289/,10432
11921,Hack-O-Lantern,1988,Horror,4.6,1654.0,0.0,93135,https://www.imdb.com/title/tt0093135/,95114
11922,"Hacker, 2015",2015,"Crime,Drama,Thriller",6.1,10243.0,0.0,3173594,https://www.imdb.com/title/tt3173594/,413052
11923,"Hacker, 2016",2016,"Crime,Drama,Thriller",6.1,10243.0,0.0,3173594,https://www.imdb.com/title/tt3173594/,413052
11924,Hacker's Game,2015,"Drama,Romance,Thriller",3.6,577.0,0.0,3140724,https://www.imdb.com/title/tt3140724/,320343
11925,Hacker's Game Redux,2018,Thriller,3.9,37.0,0.0,10322172,https://www.imdb.com/title/tt10322172/,0
11926,Hackers,1995,"Crime,Drama,Romance",6.2,70976.0,0.0,113243,https://www.imdb.com/title/tt0113243/,10428
11927,Hackneys Finest,2014,,,,,0,,0
11928,Hacks,2012,Comedy,6.7,153.0,0.0,2136967,https://www.imdb.com/title/tt2136967/,0
11929,Hacksaw,1971,Family,5.4,120.0,0.0,67172,https://www.imdb.com/title/tt0067172/,0
11930,Hacksaw Ridge,2016,"Biography,Drama,History",8.1,534887.0,0.0,2119532,https://www.imdb.com/title/tt2119532/,324786
11931,Hada No Sukima (aka: A Gap In The Skin),2005,,,,,0,,0
11932,Hadewijch,2009,Drama,6.7,2040.0,0.0,1257562,https://www.imdb.com/title/tt1257562/,72852
11933,Hadi Insallah,2014,"Comedy,Romance",5.4,4231.0,0.0,3982774,https://www.imdb.com/title/tt3982774/,0
11934,Haeundae (Tidal Wave),2009,,,,,0,,0
11935,Hagane no renkinjutsushi: Mirosu no seinaru hoshi (Fullmetal Alchemist: The Sacred Star of Milos),2011,,,,,0,,0
11936,Hahaha,2010,"Comedy,Drama,Romance",6.8,1418.0,0.0,1452626,https://www.imdb.com/title/tt1452626/,60098
11937,Hai-Alarm am Muggelsee,2013,,,,,0,,0
11938,Haider,2014,"Action,Crime,Drama",8.0,55601.0,0.0,3390572,https://www.imdb.com/title/tt3390572/,280795
11939,Haifa Street,2019,,,,,0,,0
11940,Hail,2011,Drama,6.0,267.0,0.0,1782453,https://www.imdb.com/title/tt1782453/,0
11941,Hail Satan?,2019,Documentary,7.3,7363.0,0.0,9358044,https://www.imdb.com/title/tt9358044/,0
11942,Hail the Conquering Hero,1944,"Comedy,War",7.6,4849.0,0.0,36891,https://www.imdb.com/title/tt0036891/,36498
11943,"Hail, Caesar!",2016,"Comedy,Drama,Mystery",6.3,137201.0,0.0,475290,https://www.imdb.com/title/tt0475290/,270487
11944,Hailey Dean Mystery: A Will to Kill,2018,"Crime,Drama,Mystery",7.0,637.0,0.0,8522168,https://www.imdb.com/title/tt8522168/,0
11945,"Hailey Dean Mystery: Murder, with Love",2016,"Crime,Drama,Mystery",6.5,890.0,0.0,6203026,https://www.imdb.com/title/tt6203026/,422842
11946,"Haine, La",1995,,,,,0,,0
11947,Hair,1979,"Comedy,Drama,Musical",7.5,38404.0,0.0,79261,https://www.imdb.com/title/tt0079261/,10654
11948,Hair Love,2019,,,,,0,,0
11949,Hair-Trigger,2022,"Crime,Horror,Thriller",8.9,25.0,0.0,11241394,https://www.imdb.com/title/tt11241394/,0
11950,HairBrained,2013,"Comedy,Drama,Fantasy",5.3,2243.0,0.0,1426363,https://www.imdb.com/title/tt1426363/,239056
11951,Hairspray,2007,"Comedy,Drama,Musical",6.7,132796.0,0.0,427327,https://www.imdb.com/title/tt0427327/,2976
11952,Haitian Corner,1988,Drama,6.4,30.0,0.0,123877,https://www.imdb.com/title/tt0123877/,0
11953,Haiyang tiantang (Ocean Heaven),2010,,,,,0,,0
11954,Hak bak do (On the Edge),2006,,,,,0,,0
11955,Hak sai lik (Hong Kong Bronx),2008,,,,,0,,0
11956,Hala,2019,Drama,6.2,2610.0,0.0,6348410,https://www.imdb.com/title/tt6348410/,0
11957,Halal,2017,Drama,7.7,60.0,0.0,5511856,https://www.imdb.com/title/tt5511856/,0
11958,"Hale County This Morning, This Evening",2018,Documentary,6.4,2038.0,0.0,6634646,https://www.imdb.com/title/tt6634646/,490785
11959,Half Baked,1998,"Comedy,Crime",6.6,65092.0,0.0,120693,https://www.imdb.com/title/tt0120693/,9490
11960,Half Girlfriend,2017,"Drama,Romance",4.6,7498.0,0.0,5474042,https://www.imdb.com/title/tt5474042/,0
11961,Half Light,2006,"Drama,Horror,Mystery",6.0,14051.0,0.0,412798,https://www.imdb.com/title/tt0412798/,9756
11962,Half Magic,2018,"Comedy,Romance",4.7,1443.0,0.0,4738776,https://www.imdb.com/title/tt4738776/,345935
11963,Half Moon Street,1986,"Drama,Thriller",5.3,2661.0,0.0,91164,https://www.imdb.com/title/tt0091164/,36372
11964,Half Nelson,2006,Drama,7.1,88510.0,0.0,468489,https://www.imdb.com/title/tt0468489/,7859
11965,Half of a Yellow Sun,2013,"Drama,Romance",6.1,2046.0,0.0,2215077,https://www.imdb.com/title/tt2215077/,209401
11966,Half Past Dead,2002,"Action,Crime,Thriller",4.6,16109.0,0.0,297162,https://www.imdb.com/title/tt0297162/,10167
11967,Half Past Dead 2,2007,"Action,Crime",4.3,2043.0,0.0,871867,https://www.imdb.com/title/tt0871867/,13721
11968,Halfpace,2021,Thriller,8.3,25.0,0.0,15511612,https://www.imdb.com/title/tt15511612/,0
11969,Halftime,2022,"Biography,Documentary,Music",6.5,5074.0,0.0,19637852,https://www.imdb.com/title/tt19637852/,0
11970,Halfway,2017,Drama,6.3,145.0,0.0,3517776,https://www.imdb.com/title/tt3517776/,0
11971,Halimin put,2012,"Drama,War",8.0,2317.0,0.0,2244877,https://www.imdb.com/title/tt2244877/,0
11972,Halimun,2022,"Drama,Horror,Romance",5.6,6.0,0.0,23036142,https://www.imdb.com/title/tt23036142/,0
11973,Hall Pass,2011,"Comedy,Romance",5.9,127407.0,0.0,480687,https://www.imdb.com/title/tt0480687/,48988
11974,Halla Bol,2008,"Crime,Drama",6.0,2338.0,0.0,892874,https://www.imdb.com/title/tt0892874/,23848
11975,Hallali,2019,"Crime,Drama,Thriller",5.5,151.0,0.0,11568362,https://www.imdb.com/title/tt11568362/,0
11976,Hallam Foe (Mister Foe),2007,,,,,0,,0
11977,The Hallelujah Trail,1965,"Comedy,Western",6.5,4118.0,0.0,59250,https://www.imdb.com/title/tt0059250/,23194
11978,"Hallelujah: Leonard Cohen, a Journey, a Song",2021,"Biography,Documentary,Music",7.6,767.0,0.0,7600742,https://www.imdb.com/title/tt7600742/,0
11979,Hallowed Be Thy Name,2020,Horror,3.1,230.0,0.0,8059196,https://www.imdb.com/title/tt8059196/,0
11980,Hallowed Ground,2019,"Drama,Horror,Mystery",3.1,1290.0,0.0,7771454,https://www.imdb.com/title/tt7771454/,0
11981,Halloweed,2016,"Comedy,Horror,Thriller",3.6,667.0,0.0,3635788,https://www.imdb.com/title/tt3635788/,419747
11982,"Halloween, 2007",2007,Horror,6.0,124461.0,0.0,373883,https://www.imdb.com/title/tt0373883/,2082
11983,"Halloween, 1978",1978,"Horror,Thriller",7.7,284762.0,0.0,77651,https://www.imdb.com/title/tt0077651/,948
11984,"Halloween, 2018",2018,"Crime,Horror,Thriller",6.5,157868.0,0.0,1502407,https://www.imdb.com/title/tt1502407/,0
11985,Halloween 4: The Return of Michael Myers,1988,"Horror,Thriller",5.8,54854.0,0.0,95271,https://www.imdb.com/title/tt0095271/,11357
11986,Halloween 5: The Revenge of Michael Myers,1989,"Horror,Thriller",4.9,43929.0,0.0,97474,https://www.imdb.com/title/tt0097474/,11361
11987,Halloween 6: The Curse of Michael Myers,1995,,,,,0,,0
11988,Halloween 8: Resurrection,2002,,,,,0,,0
11989,Halloween at Aunt Ethel's,2019,"Comedy,Horror,Thriller",3.4,1384.0,0.0,8663446,https://www.imdb.com/title/tt8663446/,0
11990,Halloween Ends,2022,"Horror,Thriller",5.0,55500.0,0.0,10665342,https://www.imdb.com/title/tt10665342/,0
11991,Halloween H20: 20 Years Later,1998,"Horror,Thriller",5.8,77804.0,0.0,120694,https://www.imdb.com/title/tt0120694/,11675
11992,Halloween Hero,2020,Drama,4.1,50.0,0.0,12831260,https://www.imdb.com/title/tt12831260/,0
11993,Halloween Heroes,2021,Comedy,4.3,63.0,0.0,14569286,https://www.imdb.com/title/tt14569286/,0
11994,Halloween Horror Tales,2018,"Horror,Thriller",1.8,184.0,0.0,9369332,https://www.imdb.com/title/tt9369332/,0
11995,Halloween II,2009,Horror,4.8,56686.0,0.0,1311067,https://www.imdb.com/title/tt1311067/,24150
11996,Halloween III: Season of the Witch,1982,"Horror,Mystery,Sci-Fi",5.1,56311.0,0.0,85636,https://www.imdb.com/title/tt0085636/,10676
11997,Halloween Is Grinch Night,1977,"Animation,Comedy,Family",6.4,1293.0,0.0,183288,https://www.imdb.com/title/tt0183288/,52207
11998,Halloween Kills,2021,"Horror,Thriller",5.5,88470.0,0.0,10665338,https://www.imdb.com/title/tt10665338/,0
11999,Halloweentown,1998,"Adventure,Comedy,Family",6.6,18988.0,0.0,173886,https://www.imdb.com/title/tt0173886/,27850
12000,Halloweentown High,2004,"Comedy,Family,Fantasy",6.0,7806.0,0.0,414078,https://www.imdb.com/title/tt0414078/,34560
12001,Halloweentown II: Kalabar's Revenge,2001,"Adventure,Family,Fantasy",6.3,9610.0,0.0,274761,https://www.imdb.com/title/tt0274761/,34205
12002,Hallows' Eve,2013,Horror,3.2,716.0,0.0,2106440,https://www.imdb.com/title/tt2106440/,0
12003,Halo Legends,2010,"Action,Adventure,Animation",6.5,5668.0,0.0,1480660,https://www.imdb.com/title/tt1480660/,31261
12004,Halston,2019,"Biography,Documentary",7.1,1444.0,0.0,9358192,https://www.imdb.com/title/tt9358192/,0
12005,Hamam: The Turkish Bath,1997,,,,,0,,0
12006,Hamari Adhuri Kahaani,2015,,,,,0,,0
12007,Hamburger Hill,1987,"Action,Drama,Thriller",6.7,26380.0,0.0,93137,https://www.imdb.com/title/tt0093137/,10652
12008,Hamid,2019,Drama,7.7,1273.0,0.0,7527082,https://www.imdb.com/title/tt7527082/,0
12009,Hamill (The Hammer),2010,,,,,0,,0
12010,Hamilton,2020,"Biography,Drama,History",8.4,97546.0,0.0,8503618,https://www.imdb.com/title/tt8503618/,0
12011,Hamilton's America,2016,Documentary,8.3,1162.0,0.0,6146460,https://www.imdb.com/title/tt6146460/,415078
12012,Hamilton: I nationens intresse (Hamilton: In the Interest of the Nation),2012,,,,,0,,0
12013,"Hamlet, 1996",1996,Drama,7.8,38698.0,0.0,116477,https://www.imdb.com/title/tt0116477/,10549
12014,"Hamlet, 2009",2009,\N,1.1,169.0,0.0,1213860,https://www.imdb.com/title/tt1213860/,0
12015,"Hamlet, 1969",1969,Drama,7.0,820.0,0.0,64400,https://www.imdb.com/title/tt0064400/,42605
12016,"Hamlet, 1921",1921,Drama,7.0,487.0,0.0,12249,https://www.imdb.com/title/tt0012249/,0
12017,Hamlet (Franco Zeffirelli),1990,,,,,0,,0
12018,Hamlet (Laurence Olivier),1948,,,,,0,,0
12019,Hamlet (Michael Almereyda),2000,,,,,0,,0
12020,Hamlet 2,2008,"Comedy,Music",6.3,17121.0,0.0,1104733,https://www.imdb.com/title/tt1104733/,12621
12021,Hamlet in the Golden Vale,2018,Drama,6.6,94.0,0.0,7251048,https://www.imdb.com/title/tt7251048/,0
12022,"Hammer of the Gods, 2009",2009,,,,,0,,0
12023,"Hammer of the Gods, 2013",2013,"Action,Horror",4.5,8118.0,0.0,2193418,https://www.imdb.com/title/tt2193418/,192538
12024,"The Hammer, 2007",2007,"Comedy,Romance,Sport",7.1,6102.0,0.0,814130,https://www.imdb.com/title/tt0814130/,14014
12025,Hammett,1982,"Crime,Drama,Mystery",6.4,3471.0,0.0,85640,https://www.imdb.com/title/tt0085640/,28307
12026,Hammy's Boomerang Adventure,2006,"Animation,Comedy,Family",6.2,902.0,0.0,937397,https://www.imdb.com/title/tt0937397/,85693
12027,Hampstead,2017,"Comedy,Drama,Romance",6.1,6721.0,0.0,5153236,https://www.imdb.com/title/tt5153236/,441728
12028,Hamyeondoinda (Just Do It!),2000,,,,,0,,0
12029,Hana,2006,"Comedy,Drama",6.6,1781.0,0.0,464038,https://www.imdb.com/title/tt0464038/,20525
12030,Hana no ato (After the Flowers),2011,,,,,0,,0
12031,Hana to Arisu,2004,"Comedy,Drama,Romance",7.2,4552.0,0.0,407851,https://www.imdb.com/title/tt0407851/,27799
12032,Hana to hebi 2: Pari/Shizuko (Flower & Snake II),2005,,,,,0,,0
12033,Hana to hebi: Zero,2014,Thriller,4.8,486.0,0.0,3421616,https://www.imdb.com/title/tt3421616/,0
12034,Hana-bi,1997,"Crime,Drama,Romance",7.7,31329.0,0.0,119250,https://www.imdb.com/title/tt0119250/,5910
12035,Hana-bi (Fireworks),1997,,,,,0,,0
12036,Hancock,2008,"Action,Drama,Fantasy",6.4,488690.0,0.0,448157,https://www.imdb.com/title/tt0448157/,8960
12037,Hands Across the Table,1935,"Comedy,Music,Romance",7.0,1926.0,0.0,26452,https://www.imdb.com/title/tt0026452/,31988
12038,The Hands of Orlac,1960,"Crime,Horror,Sci-Fi",5.6,460.0,0.0,54963,https://www.imdb.com/title/tt0054963/,80633
12039,Hands of Stone,2016,"Biography,Drama,Sport",6.6,16820.0,0.0,1781827,https://www.imdb.com/title/tt1781827/,184341
12040,Hands of the Ripper,1971,Horror,6.2,2775.0,0.0,67176,https://www.imdb.com/title/tt0067176/,53045
12041,"Hands Up Dead Man, You're Under Arrest",1971,,,,,0,,0
12042,Handsome Devil,2016,"Comedy,Drama,Sport",7.0,15019.0,0.0,5016946,https://www.imdb.com/title/tt5016946/,412202
12043,Handsome Harry,2009,Drama,6.1,2181.0,0.0,1318001,https://www.imdb.com/title/tt1318001/,51933
12044,Handsome: A Netflix Mystery Movie,2017,"Comedy,Mystery",5.2,4820.0,0.0,5809020,https://www.imdb.com/title/tt5809020/,402582
12045,Handy Dandys,2019,,,,,0,,0
12046,Hanele,1999,"Drama,Romance",6.7,156.0,0.0,213702,https://www.imdb.com/title/tt0213702/,0
12047,Hang 'Em High,1968,"Drama,Western",7.0,40343.0,0.0,61747,https://www.imdb.com/title/tt0061747/,4929
12048,Hangar 10,2014,"Horror,Sci-Fi,Thriller",3.6,1563.0,0.0,3245656,https://www.imdb.com/title/tt3245656/,297680
12049,The Hanging Garden,1997,"Drama,Romance",6.9,3013.0,0.0,125128,https://www.imdb.com/title/tt0125128/,35161
12050,Hanging Up,2000,"Comedy,Drama",4.8,12799.0,0.0,162983,https://www.imdb.com/title/tt0162983/,10385
12051,Hangman,2015,"Horror,Thriller",4.6,2479.0,0.0,4441422,https://www.imdb.com/title/tt4441422/,324803
12052,Hangman's Knot,1952,Western,6.7,1588.0,0.0,44683,https://www.imdb.com/title/tt0044683/,53651
12053,Hangmen Also Die!,1943,"Drama,Film-Noir,Thriller",7.4,5782.0,0.0,35966,https://www.imdb.com/title/tt0035966/,22178
12054,Hangover in Death Valley,2018,Adventure,2.8,66.0,0.0,8655858,https://www.imdb.com/title/tt8655858/,0
12055,The Hangover Part 2,2011,Documentary,7.8,5.0,0.0,3024016,https://www.imdb.com/title/tt3024016/,0
12056,Hangover Square,1945,"Crime,Drama,Music",7.4,3503.0,0.0,37761,https://www.imdb.com/title/tt0037761/,35849
12057,The Hangover,2009,Comedy,7.7,794260.0,0.0,1119646,https://www.imdb.com/title/tt1119646/,18785
12058,Hangzhou wang ye (The Lord Of Hangzhou),1998,,,,,0,,0
12059,Hank Zipzer's Christmas Catastrophe,2016,"Comedy,Family",7.6,111.0,0.0,5918710,https://www.imdb.com/title/tt5918710/,0
12060,Hanky Panky,1982,"Action,Comedy,Crime",5.6,2817.0,0.0,84049,https://www.imdb.com/title/tt0084049/,25001
12061,Hanna,2011,"Action,Adventure,Drama",6.8,201089.0,0.0,993842,https://www.imdb.com/title/tt0993842/,50456
